,id_student,gender,region,highest_education,imd_band,age_band,disability,dropout_status
2136,557594,0,1,2,9.0,1,0,0
2137,557622,0,3,1,2.0,0,0,0
2138,557709,0,9,2,7.0,0,0,1
2139,557729,0,5,2,2.0,0,0,1
2140,557758,0,1,1,3.0,1,0,0
2141,557775,0,7,3,2.0,0,0,0
2142,557803,1,4,1,9.0,0,0,0
2143,557827,0,5,2,4.0,0,1,0
2144,557865,0,3,1,1.0,0,0,0
2145,557935,0,12,1,1.0,0,1,0
2146,557938,0,3,0,3.0,0,0,1
2147,557968,0,10,2,5.0,0,0,0
2148,557979,0,3,2,3.0,0,0,0
2149,557997,1,5,1,9.0,0,0,1
2150,558024,0,11,2,3.0,0,0,0
2151,558040,0,12,2,3.0,0,0,0
2152,558042,0,12,3,5.0,1,0,0
2153,558066,0,7,1,3.0,0,0,0
2154,558068,0,7,2,6.0,0,0,0
2155,558075,0,11,1,8.0,0,0,0
2156,558092,0,12,2,1.0,0,1,0
2157,558099,0,7,2,5.0,1,0,0
2158,558113,0,0,2,9.0,0,0,0
2159,558114,0,0,1,7.0,0,0,0
2160,558146,0,7,1,6.0,0,0,1
2161,558163,0,9,1,8.0,1,0,1
2162,558168,0,10,2,3.0,0,0,0
2163,558212,0,0,2,10.0,0,0,1
2164,558231,0,0,1,6.0,0,0,1
2165,558247,0,9,1,8.0,0,0,0
2166,558250,0,1,1,2.0,0,0,0
2167,558324,1,9,1,8.0,1,0,1
2168,558326,0,11,1,3.0,0,0,1
2169,558373,1,1,2,5.0,0,0,0
2170,558395,1,5,3,9.0,1,0,1
2171,558435,0,10,3,5.0,0,0,0
2172,558602,0,0,1,4.0,0,0,0
2173,558622,0,0,2,8.0,0,0,0
2174,558654,0,4,2,2.0,0,0,1
2175,558662,0,3,1,3.0,1,0,0
2176,558689,0,4,2,3.0,0,0,0
2177,558701,0,8,2,5.0,1,0,1
2178,558703,0,1,2,5.0,0,0,0
2179,558747,0,3,2,2.0,0,0,0
2180,558769,0,6,1,4.0,0,0,0
2181,558809,0,11,2,7.0,0,0,0
2182,558820,0,6,1,5.0,0,0,0
2183,558903,0,1,3,8.0,0,0,0
2184,558955,0,8,2,10.0,0,0,0
2185,558965,0,5,1,9.0,1,0,0
2186,558974,0,11,0,1.0,0,0,1
2187,559011,0,11,1,5.0,0,0,1
2188,559031,0,6,1,5.0,0,0,0
2189,559173,0,4,2,1.0,0,0,0
2190,559180,0,3,2,7.0,0,0,0
2191,559227,0,11,1,5.0,0,0,1
2192,559253,0,6,1,7.0,1,0,0
2193,559291,0,11,2,5.0,1,0,1
2194,559350,0,7,1,7.0,0,1,0
2195,559389,0,8,1,9.0,0,0,0
2196,559425,0,7,1,5.0,0,0,1
2197,559452,1,8,3,9.0,0,0,0
2198,559458,0,8,2,8.0,1,0,0
2199,559475,0,7,2,9.0,0,0,0
2200,559495,0,4,2,9.0,1,0,0
2201,559595,0,10,2,9.0,0,0,0
2202,559603,0,1,2,5.0,1,0,0
2203,559606,0,1,3,9.0,1,0,0
2204,559608,0,1,3,4.0,1,0,0
2205,559610,0,1,2,6.0,1,0,0
2206,559611,0,0,2,5.0,0,0,0
2207,559651,0,1,2,2.0,0,0,0
2208,559697,0,9,2,4.0,0,0,1
2209,559744,0,8,4,10.0,1,0,0
2210,559808,0,6,1,5.0,0,0,0
2211,559989,0,10,2,5.0,1,0,0
2212,560005,0,3,2,3.0,0,0,1
2213,560012,0,1,1,1.0,0,0,0
2214,560075,0,8,2,5.0,0,0,0
2215,560102,0,0,1,8.0,0,0,1
2216,560117,1,11,1,5.0,0,0,1
2217,560160,0,6,1,3.0,0,0,0
2218,560161,0,9,1,6.0,0,0,1
2219,560170,0,1,3,3.0,1,0,0
2220,560185,0,7,2,5.0,1,0,1
2221,560208,1,0,1,5.0,0,0,0
2222,560319,0,0,1,7.0,0,0,0
2223,560335,0,6,1,10.0,0,0,1
2224,560455,0,4,2,1.0,0,0,0
2225,560458,0,7,2,10.0,0,0,1
2226,560468,0,7,2,8.0,0,0,0
2227,560891,0,9,1,3.0,0,0,0
2228,560968,0,10,3,6.0,1,0,0
2229,560970,1,10,3,7.0,1,0,0
2230,561138,0,11,2,8.0,1,0,0
2231,561161,0,7,3,7.0,0,0,0
2232,561164,1,4,2,2.0,0,0,0
2233,561166,0,7,2,4.0,1,0,0
2234,561167,0,7,3,9.0,1,0,0
2235,561343,1,10,2,8.0,0,0,0
2236,561366,0,8,1,4.0,1,0,1
2237,561437,0,9,2,6.0,1,0,0
2238,561444,0,9,1,1.0,0,0,0
2239,561445,0,9,2,6.0,1,0,0
2240,561448,0,9,2,3.0,0,0,0
2241,561452,0,9,2,8.0,0,0,0
2242,561455,0,9,2,3.0,0,0,0
2243,561458,0,9,3,8.0,0,0,0
2244,561459,0,9,2,3.0,1,0,0
2245,561711,1,10,2,6.0,0,0,0
2246,561713,1,10,1,10.0,0,0,0
2247,561715,1,10,1,9.0,0,0,0
2248,561716,0,10,1,9.0,0,0,0
2249,561718,1,10,1,9.0,0,0,0
2250,562146,0,11,2,8.0,1,0,1
2251,562465,0,11,1,1.0,0,0,0
2252,562483,1,10,2,5.0,1,0,0
2253,562489,0,5,3,2.0,0,0,0
2254,562494,1,10,1,8.0,1,0,1
2255,562495,1,10,2,3.0,0,1,0
2256,563157,0,3,2,4.0,1,0,1
2257,563330,1,3,2,5.0,1,0,0
2258,563363,0,3,2,7.0,0,0,0
2259,563874,0,1,2,1.0,0,0,0
2260,563877,0,1,2,3.0,0,0,0
2261,563878,0,1,3,6.0,1,0,0
2262,563879,0,1,2,5.0,0,0,0
2263,565870,0,5,3,4.0,1,0,0
2264,630346,0,0,2,7.0,0,1,0
2265,1008675,0,0,1,10.0,1,0,0
2266,1098728,0,8,1,6.0,1,0,0
2267,1413989,0,6,3,9.0,1,0,1
2268,1436591,1,6,2,2.0,1,1,0
2269,1480800,0,0,1,8.0,1,0,0
2270,1493476,1,10,3,8.0,1,0,0
2271,1521540,0,8,2,10.0,1,0,0
2272,1536591,0,3,1,2.0,1,0,1
2273,1574398,0,6,2,4.0,1,0,0
2274,1659662,0,3,2,10.0,1,0,0
2275,1678401,0,1,1,7.0,1,0,0
2276,1721462,0,0,1,9.0,1,1,0
2277,1728437,0,11,2,9.0,1,0,0
2278,1730702,0,5,1,8.0,1,0,1
2279,1747892,0,2,1,6.0,1,0,0
2280,1753965,1,7,2,1.0,0,0,0
2281,1770733,0,10,3,6.0,1,0,0
2282,1771053,0,11,1,9.0,1,0,1
2283,1776925,1,12,3,7.0,1,0,0
2284,1789199,0,12,1,5.0,1,0,0
2285,1797614,1,8,3,3.0,1,0,0
2286,1847146,0,3,1,2.0,1,0,0
2287,1858523,0,7,2,1.0,0,0,1
2288,1903527,0,0,1,10.0,1,0,0
2289,1904710,0,12,1,4.0,1,1,1
2290,1912438,0,9,1,4.0,1,0,0
2291,1923618,0,7,3,6.0,1,0,0
2292,1930254,0,3,2,6.0,1,0,0
2293,1930367,0,1,2,10.0,1,0,0
2294,1937864,0,6,2,6.0,1,0,0
2295,1971393,0,11,1,4.0,1,0,0
2296,1993672,0,11,1,1.0,1,1,1
2297,1996746,0,5,1,7.0,1,0,1
2298,2019837,0,5,2,3.0,1,0,1
2299,2023366,0,7,1,7.0,1,0,0
2300,2034350,1,12,2,8.0,1,0,1
2301,2035022,0,3,1,2.0,1,1,0
2302,2076177,0,3,3,4.0,1,0,1
2303,2092834,0,8,2,7.0,0,0,0
2304,2097916,0,12,2,3.0,1,0,0
2305,2132811,0,11,1,2.0,0,1,0
2306,2173572,0,5,1,3.0,0,0,0
2307,2205383,0,5,2,5.0,1,0,0
2308,2210318,1,10,2,6.0,1,0,0
2309,2216178,0,0,3,8.0,1,0,0
2310,2231614,0,8,2,10.0,1,1,0
2311,2236738,1,6,3,4.0,1,0,0
2312,2243551,0,0,1,7.0,0,0,0
2313,2244724,0,0,2,8.0,1,0,0
2314,2249372,0,8,2,6.0,1,0,0
2315,2254619,0,0,2,9.0,1,0,0
2316,2265234,0,9,1,6.0,1,0,1
2317,2269480,0,0,2,6.0,0,0,0
2318,2273828,0,5,2,2.0,0,0,1
2319,2279538,0,9,2,6.0,1,0,0
2320,2280038,1,12,1,6.0,0,0,0
2321,2287671,0,5,2,2.0,0,1,1
2322,2288607,0,7,1,6.0,1,0,0
2323,2290090,0,7,1,4.0,0,0,0
2324,2291598,0,8,2,9.0,1,1,0
2325,2293443,0,7,1,4.0,1,1,0
2326,2296749,0,11,1,7.0,1,0,0
2327,2300911,0,9,1,8.0,1,0,1
2328,2301111,0,6,3,2.0,0,0,1
2329,2302925,0,0,2,8.0,1,0,1
2330,2303034,0,9,2,3.0,1,1,0
2331,2303848,1,2,1,4.0,1,0,1
2332,2308528,1,6,2,2.0,0,0,0
2333,2322046,0,8,3,10.0,1,1,1
2334,2322342,0,9,3,4.0,1,0,0
2335,2327072,0,10,3,6.0,0,0,0
2336,2336550,0,11,3,1.0,1,0,0
2337,2340190,0,12,1,3.0,0,0,0
2338,2366070,0,7,3,4.0,0,0,1
2339,2375144,0,0,1,5.0,0,0,1
2340,2376628,0,11,2,4.0,1,0,0
2341,2377567,0,9,3,6.0,1,0,0
2342,2380539,0,1,0,1.0,0,0,0
2343,2384819,0,6,3,1.0,1,0,0
2344,2395222,0,10,3,1.0,1,0,0
2345,2399361,0,6,2,3.0,0,0,1
2346,2415962,1,6,2,1.0,1,1,1
2347,2418877,0,2,1,1.0,0,1,1
2348,2422639,0,4,1,7.0,0,0,1
2349,2423078,1,3,2,1.0,1,0,1
2350,2425333,0,6,2,1.0,1,1,0
2351,2425726,0,0,1,3.0,1,0,1
2352,2439201,0,4,1,3.0,0,0,0
2353,2442685,1,0,1,5.0,0,0,0
2354,2444088,0,9,1,9.0,1,0,0
2355,2444102,0,7,3,9.0,0,0,1
2356,2444703,0,11,1,1.0,0,0,0
2357,2445088,1,3,1,5.0,1,0,1
2358,2445949,1,0,1,1.0,1,0,0
2359,2446144,0,9,2,7.0,1,0,0
2360,2458984,0,1,2,5.0,0,1,0
2361,2464963,0,12,2,9.0,1,0,0
2362,2466123,0,5,1,4.0,0,1,1
2363,2470672,0,11,2,4.0,1,0,0
2364,2474493,0,7,2,6.0,0,0,0
2365,2475034,0,2,1,10.0,0,0,1
2366,2475780,0,6,1,10.0,1,0,0
2367,2476649,0,7,1,9.0,0,0,0
2368,2480865,0,8,2,10.0,0,0,1
2369,2481224,1,3,1,2.0,1,1,0
2370,2481765,0,7,2,10.0,1,0,0
2371,2483179,0,10,1,5.0,0,0,0
2372,2483568,0,7,2,6.0,1,0,0
2373,2487541,0,3,3,6.0,1,0,0
2374,2498182,1,1,2,1.0,0,0,0
2375,2498299,0,10,2,4.0,0,0,0
2376,2512392,0,10,1,10.0,1,0,1
2377,2517864,0,9,3,4.0,1,0,0
2378,2518653,0,10,2,5.0,0,0,0
2379,2521745,0,12,1,1.0,0,0,0
2380,2522093,0,6,3,8.0,0,0,0
2381,2524127,0,0,1,2.0,0,0,0
2382,2528352,0,11,1,2.0,0,0,1
2383,2528966,0,5,2,2.0,1,1,0
2384,2531031,0,0,1,2.0,1,0,0
2385,2534033,1,11,2,8.0,0,1,1
2386,2535788,0,12,2,2.0,1,0,0
2387,2540362,0,5,3,6.0,1,0,0
2388,2540746,0,11,1,2.0,0,0,1
2389,2541120,0,8,2,4.0,1,0,0
2390,2553749,0,5,0,1.0,1,0,1
2391,2560219,0,0,1,5.0,1,0,0
2392,2568958,0,6,1,5.0,1,0,0
2393,2569163,0,12,3,5.0,1,0,0
2394,2570633,0,3,1,4.0,1,0,1
2395,2571447,0,2,1,3.0,0,0,0
2396,2572118,0,3,1,1.0,0,0,0
2397,2575914,0,4,1,1.0,0,1,1
2398,2578041,0,3,2,4.0,1,0,1
2399,2578567,0,1,1,2.0,0,0,0
2400,2579459,0,9,1,3.0,1,0,0
2401,2580439,0,10,3,2.0,1,0,0
2402,2581528,0,7,1,5.0,0,0,0
2403,2587260,0,9,3,5.0,0,0,1
2404,2591421,0,3,2,2.0,1,0,1
2405,2597027,0,9,2,5.0,1,0,1
2406,2598220,0,12,2,2.0,0,0,0
2407,2602809,0,4,1,7.0,1,0,0
2408,2608235,0,0,2,2.0,0,0,0
2409,2608453,0,6,1,4.0,1,0,0
2410,2612483,0,8,2,10.0,0,0,0
2411,2616787,0,1,2,3.0,1,1,0
2412,2617596,0,1,3,9.0,1,0,0
2413,2617650,0,7,1,8.0,1,0,1
2414,2617999,0,5,1,2.0,1,0,0
2415,2620178,1,8,1,3.0,0,0,0
2416,2622465,1,3,1,3.0,1,0,0
2417,2626410,0,10,2,5.0,1,0,1
2418,2635505,0,8,1,3.0,1,0,0
2419,2635829,0,6,3,10.0,1,0,0
2420,2639611,0,10,2,10.0,1,0,0
2421,2641393,0,1,3,5.0,1,0,0
2422,2642029,0,8,3,8.0,1,0,0
2423,2645061,0,7,1,9.0,0,0,0
2424,2649947,0,3,2,3.0,0,0,0
2425,2654302,1,11,2,8.0,1,0,0
2426,2654411,1,0,1,10.0,0,0,0
2427,2664301,0,9,2,5.0,1,0,0
2428,2680770,0,11,0,2.0,0,0,1
2429,2685831,0,10,0,4.0,0,0,0
2430,2692381,0,5,1,6.0,0,0,1
2431,2692384,1,6,1,6.0,0,0,0
2432,2693974,0,9,3,7.0,1,0,1
2433,23632,0,0,2,5.0,0,0,1
2434,23798,1,10,2,6.0,0,0,0
2435,25629,0,6,1,3.0,0,0,1
2436,26677,1,11,2,1.0,0,0,1
2437,27457,0,7,1,5.0,1,0,1
2438,27759,1,5,1,5.0,1,1,0
2439,30091,0,9,2,2.0,0,1,0
2440,31014,0,11,1,9.0,1,0,1
2441,31849,0,9,1,7.0,1,0,0
2442,37622,0,6,3,9.0,0,0,0
2443,38234,0,1,2,7.0,0,0,0
2444,47855,0,6,1,2.0,1,0,1
2445,48040,0,1,2,3.0,1,0,0
2446,48503,0,11,1,2.0,0,0,0
2447,51301,0,10,1,4.0,0,1,1
2448,52797,0,9,1,4.0,1,0,0
2449,53360,0,5,1,2.0,1,0,1
2450,54388,1,0,1,1.0,1,0,1
2451,55026,0,3,2,3.0,1,1,0
2452,56340,0,8,1,3.0,0,0,0
2453,56789,0,7,2,7.0,1,0,0
2454,57079,0,3,1,4.0,1,0,0
2455,57369,1,2,1,5.0,1,0,1
2456,61118,0,3,2,3.0,0,0,1
2457,63044,0,3,1,3.0,0,0,0
2458,64246,0,7,1,6.0,1,0,1
2459,65807,0,5,3,2.0,0,0,1
2460,67863,0,3,1,2.0,1,0,1
2461,68556,0,7,3,8.0,0,0,0
2462,69843,0,9,2,2.0,1,0,1
2463,72057,0,12,2,2.0,0,0,1
2464,73489,0,8,3,9.0,0,0,0
2465,74169,1,0,2,8.0,1,0,1
2466,74585,0,10,2,7.0,1,0,0
2467,78255,0,4,1,1.0,0,0,1
2468,80717,0,9,1,7.0,1,0,0
2469,84812,0,0,2,9.0,0,0,0
2470,90243,0,10,3,8.0,1,0,0
2471,96475,1,7,1,7.0,0,0,0
2472,97567,0,10,3,8.0,1,0,0
2473,98268,0,6,3,8.0,1,0,0
2474,98720,0,3,1,3.0,1,1,0
2475,100282,0,10,1,3.0,0,0,1
2476,105527,0,6,3,5.0,1,0,0
2477,105851,0,11,2,3.0,0,1,0
2478,105883,0,5,2,1.0,1,0,0
2479,106588,0,6,2,7.0,1,0,0
2480,108118,0,8,2,10.0,1,0,0
2481,108760,0,3,1,4.0,1,0,0
2482,109782,0,6,2,6.0,0,0,1
2483,111942,0,9,2,8.0,1,0,0
2484,119898,0,11,1,4.0,0,0,0
2485,123716,1,4,1,2.0,0,0,0
2486,124909,1,12,1,5.0,1,0,0
2487,125874,0,7,1,5.0,1,1,1
2488,128386,1,8,1,4.0,1,0,0
2489,128889,0,8,2,10.0,1,0,0
2490,131051,0,6,1,7.0,0,0,0
2491,132626,0,8,2,3.0,0,0,1
2492,133269,0,11,1,6.0,0,1,1
2493,134563,0,6,1,3.0,0,0,0
2494,138289,0,1,1,5.0,0,0,0
2495,138920,0,10,1,1.0,0,0,0
2496,139549,0,6,1,5.0,0,1,0
2497,141949,0,0,1,3.0,0,0,0
2498,146165,0,10,2,5.0,1,0,0
2499,146600,0,2,1,9.0,0,0,0
2500,151800,0,10,1,3.0,0,0,0
2501,151917,0,11,2,2.0,0,0,0
2502,152867,0,8,2,6.0,0,1,1
2503,154011,0,7,2,4.0,0,0,0
2504,154570,0,6,1,6.0,1,0,1
2505,156311,0,3,2,9.0,1,0,0
2506,156788,1,1,1,4.0,1,0,1
2507,157060,0,1,1,4.0,0,0,0
2508,157795,1,12,1,9.0,1,0,0
2509,161491,0,6,2,4.0,0,0,0
2510,162646,0,6,1,1.0,0,0,0
2511,165823,0,12,1,2.0,1,0,1
2512,169213,0,3,2,4.0,0,0,0
2513,174222,0,9,1,9.0,0,0,0
2514,174440,0,10,1,8.0,0,0,0
2515,174487,0,8,1,2.0,0,0,0
2516,178738,0,0,3,8.0,0,0,0
2517,178963,1,9,2,8.0,0,1,0
2518,179254,0,7,1,4.0,0,0,0
2519,182661,0,8,1,5.0,1,0,0
2520,184236,1,5,1,1.0,0,1,1
2521,184897,0,8,1,3.0,0,0,1
2522,185597,0,0,1,9.0,0,0,1
2523,188026,0,10,3,10.0,0,0,0
2524,189095,0,6,1,6.0,0,0,0
2525,191269,0,0,1,4.0,1,0,0
2526,193215,0,7,2,4.0,0,0,0
2527,195096,0,10,2,2.0,0,0,0
2528,195938,0,11,2,5.0,0,0,0
2529,197240,0,12,2,4.0,0,0,0
2530,197412,0,5,2,2.0,0,0,0
2531,197759,0,7,2,9.0,1,0,0
2532,198339,0,8,1,4.0,1,1,1
2533,199029,0,8,0,10.0,0,0,0
2534,199663,1,3,4,4.0,1,0,0
2535,202879,0,0,1,4.0,0,0,0
2536,203640,1,12,1,8.0,0,0,0
2537,205788,0,0,1,5.0,1,1,0
2538,227416,1,7,2,4.0,0,0,0
2539,228243,1,3,2,2.0,1,0,1
2540,228513,0,2,3,10.0,0,0,1
2541,230081,0,1,2,4.0,0,0,0
2542,231959,0,4,1,3.0,1,0,1
2543,233102,0,7,1,4.0,0,0,1
2544,233317,0,12,3,7.0,0,0,0
2545,233752,0,5,1,7.0,1,0,0
2546,233957,0,8,2,9.0,0,0,0
2547,234929,0,10,3,9.0,0,0,0
2548,235258,0,6,3,4.0,0,1,1
2549,235428,1,3,1,3.0,1,0,1
2550,238825,0,0,2,7.0,0,0,1
2551,240993,0,1,2,4.0,1,1,0
2552,241338,0,9,1,7.0,1,0,0
2553,242893,0,12,0,4.0,0,0,1
2554,243047,1,12,3,1.0,1,0,1
2555,243851,0,1,2,1.0,0,1,0
2556,243909,0,9,1,9.0,0,0,0
2557,243992,0,8,3,9.0,1,0,0
2558,244917,0,3,1,3.0,0,0,1
2559,245987,0,8,2,9.0,1,1,0
2560,247902,0,11,1,3.0,0,0,0
2561,248653,1,3,2,5.0,0,0,0
2562,248716,0,4,3,9.0,1,0,0
2563,248800,0,11,1,1.0,0,1,1
2564,251815,0,10,1,2.0,1,1,0
2565,252257,0,1,2,2.0,1,0,0
2566,253577,0,6,3,3.0,0,0,0
2567,256998,0,1,1,1.0,0,0,0
2568,258035,0,5,3,9.0,1,0,0
2569,260179,0,6,1,4.0,0,0,0
2570,261332,1,5,1,6.0,1,1,0
2571,261466,0,3,2,4.0,1,0,0
2572,262639,0,3,1,2.0,0,0,0
2573,264152,0,10,2,4.0,0,0,0
2574,264744,0,11,2,10.0,0,0,0
2575,264842,0,9,1,8.0,0,1,1
2576,265170,0,10,2,5.0,0,0,0
2577,266331,0,6,2,10.0,0,0,0
2578,266564,0,8,2,9.0,1,0,0
2579,266744,0,9,2,4.0,0,0,1
2580,268589,0,3,2,2.0,1,1,0
2581,269082,0,7,3,10.0,0,0,0
2582,269204,0,8,1,10.0,1,0,0
2583,270646,0,0,1,10.0,0,0,0
2584,271346,0,0,2,10.0,0,0,1
2585,272172,0,5,2,1.0,0,0,0
2586,272617,0,1,1,3.0,0,1,1
2587,274247,0,8,1,1.0,0,1,0
2588,274577,0,9,1,7.0,0,0,1
2589,274971,0,2,1,9.0,1,0,0
2590,276925,0,10,2,8.0,1,0,1
2591,277537,1,5,1,4.0,1,0,0
2592,277812,0,7,3,10.0,1,0,0
2593,278272,1,0,3,3.0,1,0,0
2594,278773,0,1,2,10.0,0,0,1
2595,278794,0,9,2,3.0,0,1,0
2596,280140,0,6,1,5.0,0,1,0
2597,280151,0,3,2,2.0,0,1,0
2598,280439,0,12,2,2.0,0,0,1
2599,282038,0,5,1,8.0,0,0,1
2600,282785,0,2,1,6.0,0,0,1
2601,284906,0,1,2,8.0,0,0,0
2602,285050,1,5,3,1.0,0,0,0
2603,286402,0,12,2,8.0,1,0,0
2604,286690,0,10,1,8.0,0,0,0
2605,287107,0,5,2,1.0,1,0,0
2606,287309,0,9,1,5.0,0,0,0
2607,287679,0,10,2,7.0,1,0,0
2608,289753,0,11,2,3.0,0,1,1
2609,289965,0,10,2,1.0,0,0,0
2610,290089,1,3,1,5.0,0,0,0
2611,291544,0,7,1,9.0,0,1,0
2612,292537,0,8,1,6.0,0,0,0
2613,293712,0,1,2,5.0,0,0,0
2614,293760,0,2,1,4.0,0,0,0
2615,301583,0,12,2,1.0,0,0,0
2616,301987,0,8,2,3.0,0,0,0
2617,303331,0,0,1,2.0,0,0,1
2618,304069,0,7,2,8.0,1,0,1
2619,304795,0,1,1,7.0,0,0,1
2620,305173,1,10,1,2.0,0,0,0
2621,305547,0,12,1,4.0,1,0,1
2622,305812,0,0,1,6.0,0,0,1
2623,305935,0,7,3,9.0,0,0,0
2624,306964,0,6,1,3.0,0,1,0
2625,307193,1,10,1,2.0,1,0,0
2626,307230,0,10,1,7.0,0,0,1
2627,308359,0,1,1,9.0,0,0,1
2628,308509,0,12,1,2.0,0,0,0
2629,308703,0,10,3,6.0,0,0,1
2630,308852,0,9,2,5.0,0,0,1
2631,310125,0,0,1,5.0,1,0,1
2632,310933,0,10,1,6.0,0,0,0
2633,312531,0,6,2,9.0,0,0,1
2634,314850,0,7,2,8.0,1,0,1
2635,315105,1,0,2,3.0,1,0,0
2636,316076,0,9,2,8.0,1,1,0
2637,318848,0,7,1,8.0,1,0,0
2638,319618,0,0,2,5.0,0,0,0
2639,320051,0,0,1,3.0,0,0,0
2640,320757,1,6,1,10.0,0,0,0
2641,322728,0,5,1,4.0,0,0,1
2642,323090,0,8,3,7.0,0,0,0
2643,323606,0,8,2,2.0,1,0,0
2644,324319,0,6,1,2.0,1,0,1
2645,324614,0,5,1,2.0,0,0,1
2646,325887,1,7,1,8.0,0,1,0
2647,329030,1,0,3,8.0,0,0,0
2648,329192,0,9,3,6.0,1,0,0
2649,332257,0,1,1,8.0,0,0,1
2650,333117,0,2,2,3.0,0,0,1
2651,333651,0,0,2,6.0,1,0,1
2652,335136,0,6,3,3.0,1,0,0
2653,335481,0,7,3,10.0,1,0,0
2654,336478,0,12,1,4.0,0,0,0
2655,336646,0,9,1,4.0,0,0,0
2656,337151,0,3,2,8.0,0,0,0
2657,338741,0,0,2,6.0,0,0,0
2658,338878,0,11,2,9.0,1,0,1
2659,339494,1,7,2,1.0,0,0,0
2660,339608,0,0,2,8.0,1,0,0
2661,339656,0,3,2,1.0,1,0,1
2662,340661,1,5,2,3.0,1,1,1
2663,340911,0,2,2,2.0,0,0,0
2664,340965,0,7,3,4.0,0,0,0
2665,341612,0,4,2,1.0,1,0,1
2666,342678,0,3,2,6.0,0,0,1
2667,342685,0,6,2,4.0,0,1,0
2668,344568,0,11,1,8.0,0,0,0
2669,345083,0,8,2,8.0,1,1,1
2670,345128,0,0,2,9.0,0,0,0
2671,349554,0,6,3,9.0,1,0,0
2672,349675,0,6,3,4.0,1,0,0
2673,352112,0,7,2,3.0,0,0,0
2674,352339,0,12,1,1.0,0,1,1
2675,352688,0,8,2,8.0,0,0,0
2676,354779,0,7,2,9.0,0,0,0
2677,355591,0,5,1,4.0,1,1,1
2678,355692,1,9,2,2.0,1,0,1
2679,358289,1,0,1,2.0,0,1,1
2680,360101,0,11,1,2.0,0,0,1
2681,360876,0,10,2,9.0,1,0,0
2682,361988,0,1,1,2.0,0,0,1
2683,362907,0,9,1,3.0,1,0,0
2684,363151,1,5,1,2.0,1,1,1
2685,363711,0,5,1,1.0,0,0,1
2686,364073,0,9,3,3.0,0,0,0
2687,364185,0,11,3,2.0,1,0,1
2688,364666,0,6,1,6.0,0,0,0
2689,364871,0,9,2,6.0,0,0,0
2690,365060,0,5,1,2.0,0,0,1
2691,365169,0,7,1,9.0,0,0,0
2692,365288,0,8,2,8.0,0,0,0
2693,365631,0,7,2,10.0,0,0,0
2694,366524,0,8,2,4.0,0,0,0
2695,367433,0,4,1,5.0,0,0,0
2696,368077,0,10,1,3.0,0,0,0
2697,369507,0,1,1,1.0,0,0,1
2698,369986,0,10,3,10.0,1,0,0
2699,370307,0,5,2,3.0,0,1,1
2700,370859,0,12,2,3.0,0,0,0
2701,371530,0,9,2,8.0,0,0,0
2702,371888,0,1,1,3.0,0,0,1
2703,372172,0,1,1,3.0,0,0,0
2704,372658,0,0,1,10.0,0,0,0
2705,373174,0,11,2,1.0,0,0,0
2706,373269,0,12,2,2.0,0,0,0
2707,373633,0,10,1,5.0,0,0,1
2708,373807,0,0,1,3.0,0,0,0
2709,373848,0,9,1,6.0,1,0,0
2710,374038,0,11,1,2.0,1,0,0
2711,375960,0,4,2,2.0,0,0,0
2712,379210,1,3,2,1.0,0,0,0
2713,379983,0,10,2,1.0,0,0,0
2714,380205,0,0,1,4.0,0,0,0
2715,380240,0,10,2,1.0,0,0,0
2716,381541,0,12,1,1.0,0,0,0
2717,381669,0,6,3,7.0,0,0,0
2718,382575,1,0,2,4.0,0,0,0
2719,382920,0,0,1,6.0,0,0,0
2720,382979,0,8,2,9.0,1,0,0
2721,383303,0,3,2,3.0,1,0,0
2722,383571,0,1,2,5.0,0,0,0
2723,385040,0,11,2,5.0,0,1,0
2724,385820,0,3,1,2.0,1,1,0
2725,386889,0,8,2,9.0,0,1,0
2726,386904,1,11,2,3.0,1,0,1
2727,387378,0,1,1,9.0,0,0,1
2728,387700,0,2,2,3.0,1,0,0
2729,388052,0,7,1,7.0,0,1,0
2730,388432,0,10,1,4.0,0,0,0
2731,388549,0,10,2,1.0,0,0,0
2732,388975,0,7,2,9.0,0,0,0
2733,389101,0,8,2,9.0,0,0,0
2734,389471,0,1,1,2.0,0,1,0
2735,390958,0,10,2,6.0,0,0,0
2736,392060,0,6,2,3.0,0,1,0
2737,395073,0,11,1,1.0,0,1,0
2738,395358,0,9,1,4.0,0,0,1
2739,395715,0,0,2,4.0,1,0,1
2740,396114,0,10,2,4.0,0,0,0
2741,396256,0,7,1,4.0,0,0,1
2742,397590,0,3,2,3.0,0,1,0
2743,398067,0,3,2,5.0,0,0,0
2744,398315,0,7,3,2.0,0,0,0
2745,398525,0,3,2,1.0,0,0,0
2746,398891,1,11,2,7.0,0,0,0
2747,398956,0,10,1,9.0,0,0,0
2748,401319,0,3,1,3.0,0,1,1
2749,402993,0,1,2,1.0,0,0,0
2750,404269,0,9,2,5.0,0,0,0
2751,404671,0,9,2,1.0,1,0,0
2752,404708,0,12,2,5.0,1,0,0
2753,405945,0,0,1,5.0,0,0,0
2754,408106,0,0,2,4.0,1,0,0
2755,408975,0,2,2,7.0,0,0,0
2756,409160,0,0,1,3.0,0,1,0
2757,409698,0,6,1,1.0,0,0,1
2758,409930,0,0,2,6.0,0,0,0
2759,409945,0,10,2,9.0,0,0,0
2760,410052,0,3,2,2.0,1,0,0
2761,410281,0,2,2,7.0,1,0,0
2762,410357,0,8,1,5.0,0,0,0
